bathrooms,bedrooms,beds,city,currency,id,is_business_travel_ready,is_fully_refundable,is_host_highly_rated,is_new_listing,is_rebookable,is_superhost,latitude,longitude,name,person_capacity,picture_count,price,price_with_service_fee,property_type_id,rate_type,reviews_count,room_and_property_type,room_type,room_type_category,space_type,tier_id,user_id
1,2,2,Amsterdam,EUR,7672411,false,true,true,false,false,false,52.36200289235697,4.843742114745091,Amsterdam from above,4,23,220,220,1,nightly,13,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,40285156
1.5,2,3,Amsterdam,EUR,22540368,false,true,true,false,false,false,52.38171945158495,4.872328120936135,Lovely Large Apartment (120 m2) Amsterdam,4,19,220,220,1,nightly,8,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,165575145
1,1,1,Amsterdam,EUR,1913383,false,true,true,false,false,false,52.36673681791355,4.894213438793142,Lovely apartment in the city center,2,19,220,220,1,nightly,15,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,195126
1,3,5,Amsterdam,EUR,1336422,false,true,true,false,false,false,52.35870612154441,4.99234070492793,Amsterdam Family house FreeParking,5,37,220,220,36,nightly,7,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,7247111
2,5,11,Haarlem,EUR,12448580,false,true,true,false,false,false,52.39380401494664,4.631496428340137,Spacious sunny house near Amsterdam and the beach,11,38,218,218,2,nightly,11,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,50843497
1,2,5,Badhoevedorp,EUR,23931286,false,true,true,false,false,false,52.33568839627359,4.77405736104903,Garden House met gratis gebruik van fietsen.,5,19,215,215,2,nightly,5,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,25684350
1,2,3,Amsterdam,EUR,19869664,false,true,true,false,false,true,52.38311987049339,4.872129461391191,Very central new apt in hip hood with roof terrace,3,15,210,210,1,nightly,21,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,33278666
1,3,4,Noordwijk,EUR,26507320,false,true,false,false,false,false,52.23674400798147,4.441900496141157,Unique Renovated Family House near Beach (5 min)!,4,27,215,215,2,nightly,0,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,193371715
2,5,9,Den Haag,EUR,9850982,false,true,false,false,false,false,52.10891928934446,4.285008201199538,Huis met tuin aan zee in Den Haag!,8,61,220,220,2,nightly,0,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,50715625
1,1,1,Amsterdam,EUR,26911967,false,true,true,false,false,false,52.37215924525971,4.908752660801141,Amsterdam Houseboat For 2,4,28,220,220,8,nightly,3,Boot,Gehele woning/appartement,entire_home,Boot,0,131911468
1,1,1,Amsterdam,EUR,6446260,false,true,true,false,false,true,52.36098396340447,4.899578381344915,Canal apartment with a view!,2,27,215,215,1,nightly,30,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,33655991
2,2,3,Amsterdam,EUR,957217,false,true,true,false,false,false,52.362790181849626,4.887146959663492,Canalhouse 3 floors,4,23,220,220,1,nightly,7,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,4663978
1,2,2,Amsterdam,EUR,2132517,false,true,true,false,false,false,52.361704577963586,4.871393909911203,Bright modern 2 bedroom apartment,4,12,220,220,1,nightly,33,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,10881230
1,2,2,Amsterdam,EUR,2176204,false,true,true,false,false,false,52.35151722452175,4.854634187772892,"Central,Spacious & Bright Loft (nearby Vondelpark)",4,25,220,220,1,nightly,14,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,11099352
1,3,3,Badhoevedorp,EUR,18968820,false,true,true,false,false,false,52.338257,4.773574,Spacious sunny beautiful house near Amsterdam,6,16,220,220,36,nightly,10,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,15340675
1,2,2,Amsterdam,EUR,18290475,false,true,false,false,false,false,52.37069782785344,4.91391821962576,Monumental house city centre!,3,12,220,220,1,nightly,2,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,125952338
1,2,2,Amsterdam,EUR,1894944,false,true,false,false,false,false,52.35760520714131,4.892850737505748,Beautiful apartment in de Pijp,4,24,220,220,1,nightly,20,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,9846631
1,4,5,Amsterdam,EUR,3005180,false,true,false,false,false,false,52.35402104982461,4.90066522454544,Child-friendly/4 bedrooms/garden,5,18,210,210,1,nightly,10,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,15304144
1,5,10,Leiden,EUR,16159693,false,true,true,false,false,false,52.1499099453483,4.494037546090946,Familie huis in rustige deel van centrum Leiden,10,11,210,210,36,nightly,20,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,4099954
2,5,6,Schelluinen,EUR,18090603,false,true,true,false,false,false,51.856442152643226,4.923024941764852,"free countryhouse, 5 minutes from town",8,27,210,210,2,nightly,4,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,90787792
1.5,2,2,Rotterdam,EUR,26765311,false,true,false,false,false,false,51.92424835651123,4.512519541752066,Beautiful Home in Kralingen,5,10,220,220,2,nightly,1,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,46259982
1,2,2,Amsterdam,EUR,2117111,false,true,true,false,false,true,52.360384556538875,4.85359774282282,2 bdrm apartment with great garden.,3,20,220,220,1,nightly,28,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,4398501
1,2,4,Amsterdam,EUR,21806563,false,true,false,false,false,false,52.36362103384467,4.882729024461391,CENTRAL APARTMENT BETWEEN DAM AND MUSEUMS,6,13,220,220,1,nightly,9,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,9641814
1,2,2,Amsterdam,EUR,9585965,false,true,true,false,false,true,52.372135743317465,4.869979338738676,"Modern design apt, central location",4,25,220,220,1,nightly,23,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,4774700
1,3,3,Amsterdam,EUR,1271700,false,true,true,false,false,false,52.36131692234186,4.870957138448385,Stylish family home close to Hallen & Vondelpark,4,31,220,220,2,nightly,26,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,2826060
1,3,3,Breda,EUR,8188851,false,true,true,false,false,true,51.578384,4.796201,"Prachtige villa architect, grote tuin,  6 personen",6,41,215,215,11,nightly,37,Gehele villa,Gehele woning/appartement,entire_home,Gehele villa,0,42960824
1,1,2,Berkel en Rodenrijs,EUR,8599455,false,true,false,false,false,false,51.98982922512114,4.458316801082416,Heerlijke etage in een grachtenpand,2,1,219,219,2,nightly,0,Privékamer in woning,Privékamer,private_room,Privékamer,0,43556477
1,2,3,Amsterdam,EUR,11653677,false,true,true,false,false,false,52.35681059996402,4.893939662289447,Nice apartment near city centre,4,18,215,215,1,nightly,37,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,20271839
1,3,3,Amsterdam,EUR,6259402,false,true,true,false,false,false,52.387676675171946,4.885821728879705,Modern Loft with overlooking canals,4,16,220,220,1,nightly,24,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,32520230
1.5,1,1,Amsterdam,EUR,2625365,false,true,true,false,false,false,52.37852218277556,4.8881113133027165,Ruim en gezellig grachtenhuis,2,44,210,210,1,nightly,41,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,2709101
1,2,2,Amsterdam,EUR,8658785,false,true,true,false,false,false,52.36119092119465,4.8657603253435155,Cosy appartment+roofterrace+bike possiblemoredays,4,10,220,220,1,nightly,51,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,15599176
1.5,2,4,Amsterdam,EUR,702894,false,true,true,false,false,true,52.374346001343696,4.8463588449196395,"Groot en licht, 96 m²",4,8,210,210,1,nightly,71,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,3607736
1.5,1,1,Amsterdam,EUR,12420082,false,true,true,false,false,true,52.370977683841346,4.885877672949275,"Centraal gelegen, luxe appartement aan Herengracht",3,27,210,210,1,nightly,30,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,5809487
1,4,5,Amsterdam,EUR,1182757,false,true,false,false,false,false,52.379991124550074,4.875157426474374,Big apartment Westerpark / Jordaan,4,50,220,220,1,nightly,46,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,6469465
1,2,4,Amsterdam,EUR,5711389,false,true,true,false,false,false,52.34666927981842,4.894153312962852,Central family appartement - 110m2,4,22,220,220,1,nightly,25,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,11415754
1,1,2,Amsterdam,EUR,754769,false,true,true,false,false,true,52.359453706238995,4.860821365596613,Laid back and Relaxed Apt in A'dam,2,14,220,220,1,nightly,109,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,3971766
3,3,6,Kamerik,EUR,987163,false,true,true,false,false,true,52.130866145852934,4.903927286142006,Blikopdepolder/ 3 appartementen,12,1,210,210,1,nightly,12,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,4268199
1,2,2,Amsterdam,EUR,3169246,false,true,true,false,false,false,52.353569010215175,4.923165066151195,Rooftop terrace | Bright | Lovely district,4,18,220,220,1,nightly,49,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,16075904
1.5,1,1,Amsterdam,EUR,4763419,false,true,true,false,false,false,52.36619026379575,4.8758482569977035,Spacious & bright apt with garden,2,33,219,219,1,nightly,27,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,3913240
1,1,1,Amsterdam,EUR,705423,false,true,true,false,false,false,52.366308268361486,4.887855432143997,luxe appartement met zonnige patio,2,28,219,219,1,nightly,118,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,3397629
1.5,4,6,Broek in Waterland,EUR,5660326,false,true,true,false,false,false,52.42846681132177,4.996250639712134,Stone's throw from Amsterdam,6,23,220,220,2,nightly,11,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,28611861
2,4,6,Amsterdam,EUR,1787633,false,true,false,false,false,false,52.386438136076805,4.922876585543837,Beautiful big house centrally located,4,26,218,218,2,nightly,18,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,5314823
1,1,1,Amsterdam,EUR,3352506,false,true,true,false,false,false,52.36297525737641,4.884257417933636,Centre Leidseplein Appartment!,2,30,220,220,1,nightly,34,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,16587129
2,2,3,Amsterdam,EUR,759402,false,true,true,false,false,true,52.364951791139426,4.878897747978165,Spacious design apt. | Centre A'dam,3,15,220,220,1,nightly,28,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,4002861
1,1,1,Amsterdam,EUR,19597711,false,true,true,false,false,true,52.372605377312844,4.921731524135745,Your own small house with terrace in city centre.,2,6,220,220,1,nightly,21,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,24153892
1,1,1,Amsterdam,EUR,1010056,false,true,true,false,false,true,52.371131185642525,4.909833926781325,Luxury duplex along canal,2,26,210,210,1,nightly,123,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,5557171
1,1,1,Amsterdam,EUR,1968719,false,true,true,false,false,false,52.373803084269596,4.874038101786558,Schitterend penthouse aan het water,2,25,210,210,1,nightly,29,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,10049992
1,2,6,Amsterdam,EUR,12598924,false,true,false,false,false,false,52.3669994746484,4.880449376596814,Marnix Modern: Supercentral 8P (2) |,8,15,225,225,1,nightly,84,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,68338234
1,1,2,Amsterdam,EUR,1508856,false,true,true,false,false,true,52.370885118122615,4.885055601345472,Loft Apartment in a monumental canal house.,2,18,225,225,1,nightly,163,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,278253
1,1,2,Amsterdam,EUR,21556784,false,true,false,false,false,false,52.37110287082583,4.873393778075961,Luxurious & Modern 4 persons apt | CITY CENTRE,4,20,222,222,1,nightly,26,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,156745225
2,2,2,Amsterdam,EUR,19527617,false,true,true,false,false,true,52.37829523729223,4.891696287247157,Nieuw Brouwersgracht Gastenvertrek 2bed/2bad,4,24,224,224,53,nightly,83,Privékamer in gastsuite,Privékamer,private_room,Privékamer,0,41142102
1,1,1,Amsterdam,EUR,8084800,false,true,true,false,false,true,52.361034842211936,4.893564637874619,Houseboat Trijntje Amsterdam,2,25,225,225,8,nightly,103,Boot,Gehele woning/appartement,entire_home,Boot,0,42698391
2.5,2,2,Amsterdam,EUR,17637621,false,true,false,false,false,false,52.379124306966816,4.889899832029604,Your houseboat on the most beautiful canal,4,13,225,225,64,nightly,42,Woonboot,Gehele woning/appartement,entire_home,Woonboot,0,3173916
1,1,2,Amsterdam,EUR,18512186,false,true,true,false,false,true,52.3680975480426,4.89539880185966,Prachtig locatie met Amstel Rivier zicht.,4,40,228,228,1,nightly,61,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,4585963
1,3,2,Amsterdam,EUR,7091413,false,true,true,false,false,false,52.375547402580565,4.884870808861,Maxima Apartment,4,19,229,229,1,nightly,5,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,7594884
1,2,5,Amsterdam,EUR,12597756,false,true,false,false,false,false,52.36657977339921,4.878521894529203,Marnix Classic: Group Getaway! (3),8,15,225,225,42,nightly,48,Privékamer in hotel,Privékamer,private_room,Privékamer,0,68338234
1,2,6,Amsterdam,EUR,12599072,false,true,false,false,false,false,52.365550402153985,4.880304480548875,Marnix Top: 8P APT Leidsche (4),8,14,225,225,1,nightly,79,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,68338234
2,4,8,Gouda,EUR,21094715,false,true,true,false,false,true,52.011408160751735,4.709081287402909,Canal View Apartment Gouda,8,30,229,229,1,nightly,32,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,21903037
1,2,2,Amsterdam,EUR,21902650,false,true,true,false,false,false,52.371891,4.89031,City Centre Apartment next to the Dam-for 3 people,3,17,223,223,1,nightly,3,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,65859990
1,3,6,Vinkeveen,EUR,9244514,false,true,true,false,false,false,52.223140189414025,4.932324988867018,Zomerhuis 'Op de dijk',6,13,225,225,4,nightly,48,Gehele huisje,Gehele woning/appartement,entire_home,Gehele huisje,0,48043893
1,2,2,Amsterdam,EUR,13537254,false,true,false,false,false,false,52.36121589685471,4.863893585440636,Great apartment at Vondelpark & city center - 4p.,4,12,220,220,1,nightly,20,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,7867086
1,0,1,Amsterdam,EUR,5864776,false,true,true,false,false,true,52.37240169965654,4.891307389845267,New studio at the Dam Square,2,7,220,220,1,nightly,25,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,11208928
1,1,1,Amsterdam,EUR,169356,false,true,true,false,false,false,52.381717144651354,4.883104127485947,"Roofterrace 360', Zen, Canal-View,  Light,  Luxury",2,43,220,220,37,nightly,18,Gehele condo,Gehele woning/appartement,entire_home,Gehele condo,0,806976
1.5,2,2,Amsterdam,EUR,8876071,false,true,true,false,false,true,52.35247955963654,4.901900586445446,Beautiful 130m2 house + 360° city view rooftop!,4,26,225,225,2,nightly,28,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,14150525
1,2,4,Amsterdam,EUR,17707478,false,true,true,false,false,false,52.364546431229435,4.887684993609377,Rijks II apartment. Canal district!!!,4,25,229,229,1,nightly,41,Privékamer in appartement,Privékamer,private_room,Privékamer,0,84449589
1.5,1,1,Amsterdam,EUR,892937,false,true,true,false,false,false,52.37068254116736,4.898697524518248,Bright & spacious apt central A'dam,4,20,225,225,1,nightly,44,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,450453
1,1,1,Amsterdam,EUR,843138,false,true,true,false,false,true,52.37013751261085,4.8928407735061565,Fantastic design apt palace view!,2,9,225,225,35,nightly,69,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,4402188
1,1,2,Amsterdam,EUR,3720623,false,true,true,false,false,false,52.3657844202398,4.875501718687372,"Super Stylish Apartment in City Center, by Canals",4,22,220,220,1,nightly,54,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,13357905
1,2,2,Amsterdam,EUR,3719416,false,true,true,false,false,false,52.37501242072885,4.880500456700715,Cosy & central 2 bedr app Jordaan!,4,18,229,229,1,nightly,29,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,11148121
1,3,6,Vinkeveen,EUR,10867596,false,true,true,false,false,false,52.220830410168276,4.931763737282834,Zomerhuis T Huissie,6,13,225,225,2,nightly,36,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,48043893
1.5,2,4,Amsterdam,EUR,20944038,false,false,true,false,false,false,52.369684945355836,4.910073798979841,Ground Floor Apartment,4,19,229,229,1,nightly,22,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,5833627
1,3,3,Amsterdam,EUR,18017858,false,true,true,false,false,true,52.370312609329105,4.939099525468817,Beautiful spacious apartment near city centre,4,41,225,225,1,nightly,29,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,4740141
1.5,4,4,Amsterdam,EUR,17492056,false,true,false,false,false,false,52.380719701502,4.8849188154698195,4BR Family Apartment @ Lively Jordaan Area,4,28,220,220,1,nightly,30,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,117751539
1,3,3,Amsterdam,EUR,1986895,false,true,false,false,false,false,52.35564668955132,4.9048703507976805,Spacious 160m2 family house in popular Pijp area,4,29,220,220,2,nightly,14,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,1329775
1,1,1,Amsterdam,EUR,17440153,false,true,true,false,false,false,52.377051190073445,4.872101591863479,Spacious and Unique Loft nearby Jordaan,2,24,228,228,35,nightly,7,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,22583007
1.5,1,3,Amsterdam,EUR,18252871,false,true,false,false,false,false,52.37306367709409,4.9062895672304725,Centrum Houseboat. Central station 5 min walk!,4,15,225,225,64,nightly,31,Gedeelde kamer in woonboot,Gedeelde Kamer,shared_room,Gedeelde Kamer,0,96890675
2,3,3,Utrecht,EUR,23901590,false,true,true,false,false,false,52.0972594173432,5.108311106480506,Luxe Loft/appartement,5,19,226,226,35,nightly,5,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,29697497
1,2,2,Amsterdam,EUR,25898486,false,true,false,false,false,false,52.36024840368899,4.904907467726257,Our floting dream on the amstel,5,29,230,230,8,nightly,3,Boot,Gehele woning/appartement,entire_home,Boot,0,194622709
1,2,2,Amsterdam,EUR,17724135,false,true,true,false,false,false,52.35367992024973,4.928302530316362,Relaxing city experience,4,17,225,225,2,nightly,5,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,120842942
1,2,8,Haarlem,EUR,10185201,false,true,true,false,false,false,52.38098121521754,4.635455696925722,Beautiful apartment in citycentre,6,14,230,230,1,nightly,22,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,52307213
2.5,4,8,Amsterdam,EUR,20987240,false,true,true,false,false,false,52.346107,4.892655,"Wonderfully large, light and spacious!!",8,33,225,225,1,nightly,14,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,14590304
1.5,1,1,Amsterdam,EUR,15443303,false,true,true,false,false,false,52.365659262555766,4.88362444704507,Canal-house apartment right in the city center!,2,16,225,225,1,nightly,12,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,47900513
1,1,1,Amsterdam,EUR,16186096,false,true,true,false,false,true,52.37115381537992,4.857304846197703,Stylish and Bright Apartment with Lovely Balcony,2,22,229,229,1,nightly,24,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,8447078
1,1,1,Amsterdam,EUR,17648927,false,true,false,false,false,false,52.353157867295394,4.911484489985421,Stunning A2 residence Amsterdam,4,22,228,228,1,nightly,2,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,120074884
1.5,2,2,Amsterdam,EUR,14172612,false,true,true,false,false,true,52.347728057676896,4.896466369025188,Stylish|Bright & Central Old South Apartment 80m2,4,33,230,230,1,nightly,31,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,4202425
1,2,3,Amsterdam,EUR,8245985,false,true,true,false,false,true,52.37411210966472,4.900193958912923,2BRM Canal house in best area: Red Light District!,4,24,225,225,1,nightly,36,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,5936488
1,1,4,Amsterdam,EUR,760599,false,true,true,false,false,false,52.36580483749548,4.89911252397913,Private guest apartment on a shared boat,4,13,228,228,64,nightly,43,Gedeelde kamer in woonboot,Gedeelde Kamer,shared_room,Gedeelde Kamer,0,4009374
1.5,2,2,Amsterdam,EUR,28635970,false,true,true,true,false,false,52.356395519539696,4.874435810025716,Modern spacious 2 bedroom Apartment Museumdistrict,4,12,230,230,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,154586838
2,3,6,Haarlem,EUR,14840470,false,true,false,false,false,false,52.37737645248683,4.63057252981462,Stylish familyhouse (180m2) in center of Haarlem,6,33,225,225,36,nightly,2,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,8853452
1,1,1,Amsterdam,EUR,26504352,false,true,true,false,false,false,52.37983903764874,4.886371800472912,Jordaan with roof terrace apartment,2,19,225,225,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,25735043
1,2,3,Halfweg,EUR,24928738,false,true,true,false,false,false,52.38195562222145,4.7506174796412655,Heerlijk appartement met uitzicht over het water.,4,17,225,225,1,nightly,12,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,28160217
2.5,3,4,Amsterdam,EUR,16525186,false,true,true,false,false,false,52.380505,4.891226,Haarlemmerstraat Penthouse || City Centre || 145m2,4,24,225,225,1,nightly,18,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,1464510
1.5,1,1,Amsterdam,EUR,5460761,false,true,true,false,false,false,52.35622295704389,4.903033519679149,Light Spacious Loft in trendy Pijp,2,16,225,225,1,nightly,4,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,20124078
1.5,2,2,Utrecht,EUR,22163089,false,true,true,false,false,true,52.09379948882093,5.118306834479463,"PalasLoeff, Monumentaal herenhuis, stadscentrum",5,37,230,230,36,nightly,22,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,161881988
1,2,2,Amsterdam,EUR,16046867,false,true,false,false,false,false,52.36163454940162,4.932750001275756,Modern 2bdrm getaway in buzzing Amsterdam,4,17,225,225,1,nightly,34,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,1499690
2,3,2,Amsterdam,EUR,14278229,false,true,true,false,false,false,52.340566163458725,4.906531108282919,Beautiful spacious house at Amstel river Amsterdam,4,39,225,225,1,nightly,18,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,5000566
1,3,3,Amsterdam,EUR,23573441,false,true,false,false,false,false,52.35915279149312,4.893495018398499,Unique & renovated house in the City Centre | 3BR,4,30,225,225,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,176182815
1,2,3,Amsterdam,EUR,25963477,false,true,true,false,false,false,52.349741449594205,4.890737223610164,Recently renovated apartment near centre (de pijp),6,10,229,229,1,nightly,14,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,5955186
1,3,3,Amsterdam,EUR,2745483,false,true,true,false,false,false,52.35100143831866,4.860182361378631,Lovely family house Amsterdam ,4,48,225,225,1,nightly,16,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,14045443
1,2,2,Amsterdam,EUR,24578697,false,true,true,false,false,false,52.34798307014816,4.803307567883491,Spacious house in amsterdam,4,10,225,225,2,nightly,12,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,80434977
1,2,2,Amsterdam,EUR,23260652,false,true,true,false,false,false,52.380265350223226,4.881791247830544,Cosy apartment in the city centre of Amsterdam,4,18,230,230,1,nightly,13,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,47490695
1.5,1,1,Amsterdam,EUR,20422701,false,true,true,false,false,false,52.36279806946108,4.900674470972614,Comfortable apartment with canal view.,2,19,225,225,1,nightly,6,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,145685496
1,3,6,Amsterdam,EUR,4216576,false,true,true,false,false,false,52.392247827245306,4.934194588364376,Ruim vrijstaand familiehuis op een unieke plek,4,15,225,225,2,nightly,17,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,15822324
1,1,1,Amsterdam,EUR,1302771,false,true,true,false,false,false,52.366289438167506,4.866955625681078,"Charming garden home, newly renovated @ Vondelpark",2,22,230,230,1,nightly,29,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,7083037
2,4,4,Amsterdam,EUR,26842663,false,true,false,false,false,false,52.30790246377251,5.018302532655641,"unieke vrijstaande woning, last minute aanbieding",4,37,225,225,2,nightly,1,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,62805884
1,2,3,Amsterdam,EUR,11170356,false,true,true,false,false,true,52.36581655012598,4.874139911656497,"Spacious apartment, roof terrace",3,17,225,225,1,nightly,65,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,6495502
1.5,2,3,Amsterdam,EUR,28770339,false,true,true,true,false,true,52.35327461168682,4.898420906988251,"Brilliant, bright and Bohemian in de Pijp",6,11,225,225,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,70163
2,5,5,Aerdenhout,EUR,4714160,false,true,true,false,false,false,52.35953084031854,4.600827913631387,Family house Aerdenhout,6,9,225,225,2,nightly,5,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,21173370
2,3,6,Heemstede,EUR,23832506,false,true,false,false,false,false,52.357151821251804,4.6037289725457065,Great spacious house between Amsterdam and beach!,6,68,225,225,36,nightly,0,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,55740312
1,2,3,Vinkeveen,EUR,14913864,false,true,true,false,false,true,52.24915512281393,4.965418864555676,The lake house,5,37,225,225,11,nightly,28,Gehele villa,Gehele woning/appartement,entire_home,Gehele villa,0,32568079
1,3,4,Amsterdam,EUR,18844549,false,true,true,false,false,true,52.34522657944056,4.950643653149799,Spacious sunny house (100m2) in Amsterdam Oost,4,19,225,225,2,nightly,13,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,7818764
2,1,1,Amsterdam,EUR,24117588,false,true,true,false,false,false,52.37193871818647,4.949423445361826,Spacious design home with spa in canal house,2,29,225,225,1,nightly,7,Privékamer in appartement,Privékamer,private_room,Privékamer,0,181658474
1,1,2,Amsterdam,EUR,27779649,false,true,true,true,false,false,52.37330845297689,4.899414346688886,Red light district apartment for young friends,4,5,225,225,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,14769275
1,1,1,Amsterdam,EUR,28248299,false,true,false,true,false,false,52.37115560330259,4.902117645703628,"Spacious, Luxurious Apartment - Amsterdam Centre",4,8,225,225,1,nightly,0,Privékamer in appartement,Privékamer,private_room,Privékamer,0,192424113
1.5,2,2,Amsterdam,EUR,25021801,false,true,true,false,false,false,52.35605364179592,4.991826529803297,"Beautiful, charming familyhouse @ great location!",4,21,225,225,2,nightly,6,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,189156505
